Density ,GSA ,VSA ,VF ,PV ,LCD ,PLD ,UG at PS ,UV at PS 
1.53,0,0,0.32,0.32,5.74,3.43,0.22,3.52
1.49,329.38,489.93,0.42,0.28,6.12,4.53,0.23,3.52
1.48,374.37,555.08,0.47,0.32,5.19,5.03,0.23,3.52
1.49,358.1,532.7,0.47,0.31,5.16,4.99,0.23,3.52
1.16,616.5,717.15,0.48,0.42,6.02,4.24,0.29,3.52
1.15,668.12,768.9,0.51,0.44,6,4.55,0.29,3.52
1.32,203.22,267.81,0.44,0.33,5.88,4.27,0.26,3.52
1.29,583.97,753.32,0.49,0.38,4.73,4.19,0.27,3.52
1.51,319.91,482.36,0.48,0.32,4.9,4.03,0.23,3.52
0.97,1210.61,1105.5,0.42,0.43,5.09,4.28,0.34,3.52
1.28,488.6,626.21,0.45,0.35,7.08,5.44,0.27,3.51
1.29,0,0,0.29,0.3,4.11,3.04,0.26,3.51
1.58,0,0,0.24,0.28,4.84,3.33,0.22,3.51
1.8,0,0,0.16,0.23,5.43,3.71,0.19,3.51
1.15,619.5,710.03,0.49,0.43,5.59,3.99,0.3,3.51
1.27,794.7,1008.9,0.53,0.41,5.28,5.06,0.27,3.51
1.25,432.02,538.63,0.46,0.37,6.8,4.99,0.28,3.51
1.23,582.54,718.06,0.51,0.41,4.77,4.25,0.28,3.51
1.27,440.3,557,0.35,0.39,4.93,3.99,0.27,3.5
1.55,0,0,0.43,0.33,4.36,3.31,0.22,3.5
1.47,588.1,863.4,0.43,0.34,5.04,3.94,0.23,3.5
2.22,0,0,0.12,0.19,3.31,2.84,0.16,3.5
1.61,0,0,0.39,0.24,5.68,1.92,0.21,3.5
1.33,417.43,554.3,0.46,0.35,4.99,4.13,0.26,3.5
1.16,0,0,0.48,0.41,4.01,2.71,0.29,3.5
1.31,0,0,0.51,0.39,6.53,3.56,0.26,3.5
1.58,263.12,415.22,0.41,0.26,5.77,5.4,0.22,3.5
1.33,389.2,525.7,0.27,0.38,4.87,3.77,0.26,3.49
2.33,0,0,0.3,0.13,2.7,0.97,0.15,3.49
1.61,345.25,557.24,0.45,0.28,5.42,4.56,0.21,3.49
1.37,563.02,770.32,0.46,0.34,5.81,5.5,0.25,3.49
0.85,1140.44,972.12,0.54,0.63,5.24,3.77,0.39,3.49
1.28,0,0,0.4,0.42,4.71,3.39,0.26,3.48
2.01,0,0,0.29,0.21,4.65,3.19,0.17,3.48
1.32,483.8,640.5,0.36,0.36,5.22,3.95,0.26,3.48
1.16,0,0,0.54,0.47,5.53,2.6,0.29,3.48
1.16,585.28,677.92,0.55,0.48,4.77,3.8,0.29,3.48
1.15,0,0,0.49,0.42,4.97,3.02,0.3,3.48
1.65,0,0,0.37,0.22,3.38,1.17,0.21,3.48
1.19,102.68,122.35,0.45,0.38,4.55,3.77,0.28,3.48
1.49,282.3,422.1,0.32,0.33,4.68,3.8,0.23,3.47
2.08,0,0,0.21,0.2,3.71,2.68,0.16,3.47
1.34,0,0,0.22,0.32,4.1,3.29,0.25,3.47
1.37,478,655.2,0.28,0.33,5.51,4.61,0.25,3.47
2.64,0,0,0.14,0.16,3.82,2.96,0.13,3.47
1.37,0,0,0.46,0.34,4.43,3.24,0.25,3.47
1.1,377.95,416.29,0.51,0.46,5.05,4.31,0.3,3.47
1.52,348.32,530.55,0.46,0.3,7.47,5.84,0.22,3.47
2.52,0,0,0.14,0.14,5.21,3.32,0.14,3.46
1.64,0,0,0.26,0.27,3.78,3.47,0.21,3.46
1.7,75.9,128.7,0.19,0.27,4.44,3.86,0.2,3.46
1.71,135.3,231.4,0.28,0.22,4.32,3.81,0.2,3.46
1.1,537.34,590,0.47,0.43,6.13,5.24,0.31,3.46
1.4,532.12,745.94,0.46,0.33,7.55,7.2,0.24,3.46
1.77,205.47,363.9,0.44,0.25,4.7,3.79,0.19,3.46
1.38,543.49,749.07,0.48,0.35,4.98,4.04,0.24,3.46
1.56,0,0,0.45,0.29,4.01,2.8,0.22,3.46
1.87,0,0,0.47,0.25,4.8,3.07,0.18,3.46
1.36,580.66,787.06,0.46,0.34,5.79,5.49,0.25,3.46
1.5,349.59,523.13,0.46,0.31,5.15,4.99,0.23,3.45
1.48,0,0,0.24,0.31,5.06,2.86,0.23,3.45
1.82,106.6,194.3,0.28,0.24,4.22,3.79,0.19,3.45
1.67,0,0,0.1,0.23,3.42,2.57,0.2,3.45
1.33,645.3,856.9,0.39,0.4,5.69,3.92,0.25,3.45
1.35,447.04,604.06,0.55,0.41,4.64,4.3,0.25,3.45
1.35,0,0,0.06,0.31,3.51,2.62,0.25,3.45
1.26,0,0,0.47,0.37,6.35,2.39,0.27,3.45
1.66,129.08,214.44,0.48,0.29,4.71,3.82,0.2,3.45
1.26,533.6,673.01,0.46,0.37,7.14,5.65,0.27,3.45
1.25,406.62,506.9,0.46,0.37,4.89,4.24,0.27,3.45
1.43,680.8,976.54,0.55,0.39,5.02,4.64,0.23,3.45
1.97,233.9,460.6,0.33,0.24,4.7,3.92,0.17,3.44
1.78,447.9,796.5,0.37,0.26,6.42,5.08,0.19,3.44
1.48,374.37,555.08,0.47,0.32,5.15,4.99,0.23,3.44
1.45,0,0,0.36,0.31,5.44,3.48,0.23,3.44
1.34,274.4,366.8,0.29,0.33,4.69,3.9,0.25,3.44
1.74,182.39,317.44,0.42,0.24,5.36,3.86,0.2,3.44
1.92,0,0,0.36,0.19,2.95,2.46,0.18,3.43
1.4,0,0,0.28,0.33,4.26,3.5,0.24,3.43
1.28,0,0,0.26,0.38,5.08,3.1,0.26,3.43
2.43,0,0,0.29,0.18,4.51,3.48,0.14,3.43
1.74,313,532.9,0.26,0.26,5.02,3.78,0.19,3.43
1.73,0,0,0.45,0.26,3.61,2.81,0.19,3.43
1.53,0,0,0.17,0.28,4.4,2.82,0.22,3.43
1.17,554.38,646.91,0.49,0.42,4.75,3.9,0.28,3.43
1.11,586.99,651,0.54,0.49,4.83,3.86,0.3,3.43
1.35,447.04,604.06,0.55,0.41,4.64,4.3,0.24,3.43
1.2,529.15,633.65,0.56,0.47,4.93,3.8,0.28,3.43
1.32,0,0,0.47,0.36,4.98,1.88,0.25,3.43
1.48,508.3,751.1,0.37,0.32,5.09,4.36,0.22,3.42
1.7,0,0,0.32,0.25,5.14,3.13,0.2,3.42
1.27,0,0,0.23,0.36,4.8,3.01,0.26,3.42
1.55,336.7,521.2,0.28,0.3,7.46,5.78,0.22,3.42
1.17,405.1,472.75,0.46,0.39,5.55,4.21,0.29,3.42
1.49,418.8,623.67,0.49,0.33,5.09,4.25,0.22,3.42
1.74,189.67,330.85,0.42,0.24,5.39,3.91,0.19,3.42
1.64,0,0,0.42,0.25,3.37,1.66,0.2,3.42
1.13,348.25,391.86,0.42,0.37,4.9,4.39,0.3,3.42
1.17,596.16,699.93,0.51,0.43,4.98,4.18,0.28,3.42
1.78,0,0,0.2,0.26,4.19,2.7,0.19,3.41
3.11,0,0,0.18,0.12,4.73,3.28,0.11,3.41
2.44,0,0,0.37,0.15,4.19,1.5,0.14,3.41
1.39,0,0,0.28,0.33,4.77,3.68,0.24,3.41
1.3,563.6,732.3,0.34,0.37,5.82,4.42,0.25,3.41
1.31,483.37,631.1,0.51,0.39,5.27,4.21,0.25,3.41
1.2,609.63,730.12,0.47,0.4,5.33,3.91,0.28,3.41
1.24,562.66,696.1,0.52,0.42,5.13,4.03,0.27,3.41
1.36,172.89,234.38,0.5,0.37,5.45,4.23,0.24,3.41
1.09,627.61,682.15,0.53,0.49,5.19,3.96,0.3,3.41
1.27,0,0,0.27,0.38,5.54,3.39,0.26,3.4
1.41,0,0,0.37,0.33,4.74,3.5,0.23,3.4
2.65,0,0,0.2,0.14,4.47,2.94,0.13,3.4
1.41,468,659.8,0.43,0.36,4.92,3.83,0.23,3.4
2.13,0,0,0.19,0.21,3.53,2.72,0.16,3.4
1.09,529.34,575.43,0.53,0.49,6.94,4.51,0.3,3.4
1.14,0,0,0.52,0.46,4.76,2.83,0.29,3.4
1.75,0,0,0.39,0.22,2.55,1.74,0.19,3.4
1.62,0,0,0.38,0.24,4.91,1.56,0.21,3.4
1.26,615.91,774.74,0.5,0.4,4.73,3.75,0.26,3.4
1.2,601.62,719.19,0.55,0.46,4.87,3.83,0.27,3.4
1.47,0,0,0.11,0.28,3.47,2.7,0.23,3.39
2.01,0,0,0.24,0.21,4.93,2.61,0.17,3.39
1.29,0,0,0.24,0.36,5.39,2.43,0.26,3.39
1.67,0,0,0.2,0.3,5.29,2.46,0.2,3.39
1.6,440.9,705.7,0.32,0.3,7.23,4.94,0.21,3.39
1.89,0,0,0.27,0.24,4.85,3.65,0.18,3.39
1.91,0,0,0.23,0.2,4.56,2.41,0.18,3.39
1.05,534.77,560.92,0.48,0.45,4.73,3.99,0.31,3.39
1.49,92.81,138.74,0.4,0.27,4.3,4.04,0.22,3.39
1.39,419.19,583.04,0.44,0.32,5.98,5.5,0.24,3.39
1.08,308.93,332.37,0.46,0.43,4.66,4.22,0.31,3.39
1.57,317.91,499.66,0.43,0.27,6.47,5.11,0.21,3.39
1.36,0,0,0.49,0.36,5.67,3.14,0.24,3.39
1.1,592.86,653.08,0.53,0.48,5.12,3.9,0.3,3.39
2.23,0,0,0.12,0.2,3.3,2.84,0.15,3.38
1.56,0,0,0.1,0.26,3.23,2.4,0.21,3.38
1.52,0,0,0.43,0.32,4.38,3.29,0.21,3.38
1.28,0,0,0.41,0.41,4.82,3.63,0.25,3.38
1.67,0,0,0.38,0.3,4.81,2.53,0.2,3.38
1.88,0,0,0.35,0.18,3.11,2.85,0.18,3.38
1.22,436.2,532.5,0.34,0.4,5.08,4.03,0.27,3.38
1.41,386.31,543.62,0.45,0.32,4.83,3.95,0.24,3.38
1.16,644.79,745.2,0.46,0.4,5.55,5.01,0.28,3.38
2.05,0,0,0.28,0.25,4.75,2.42,0.16,3.37
1.73,278,480.5,0.27,0.26,4.75,3.78,0.19,3.37
1.46,349.9,509.3,0.26,0.3,5.22,4.07,0.23,3.37
1.19,680.32,809.16,0.49,0.41,7.65,6.34,0.27,3.37
1.22,0,0,0.45,0.37,3.36,2.1,0.27,3.37
1.6,0,0,0.48,0.3,5.95,2.96,0.2,3.37
1.54,362.5,556.95,0.47,0.31,5.29,4.54,0.21,3.37
1.05,398.88,420.36,0.51,0.49,4.72,3.86,0.31,3.37
1.24,531.2,656.43,0.5,0.41,4.73,4.21,0.26,3.37
1.23,541.43,665.27,0.47,0.39,4.96,4.16,0.26,3.37
1.67,0,0,0.36,0.31,6.31,3.22,0.19,3.36
1.15,0,0,0.35,0.44,5,3.59,0.28,3.36
1.21,624.54,754.14,0.47,0.39,7.28,5.94,0.27,3.36
2.11,0,0,0.45,0.21,5.31,3.11,0.16,3.36
1.73,272.2,470.37,0.45,0.26,4.73,3.78,0.19,3.36
1.23,500.37,615.24,0.49,0.4,6.17,3.85,0.27,3.36
1.77,236.5,418.4,0.34,0.24,5.61,4.71,0.18,3.35
1.28,0,0,0.27,0.38,4.76,2.93,0.25,3.35
1.61,0,0,0.23,0.28,4.82,2.76,0.2,3.35
1.51,0,0,0.27,0.25,3.98,2.77,0.22,3.35
1.48,374.7,555.68,0.47,0.32,5.19,5.02,0.22,3.35
1.28,594.07,760.75,0.47,0.37,5.69,5.16,0.25,3.35
1.52,636.98,968.82,0.45,0.3,4.93,4.59,0.21,3.35
2.22,0,0,0.23,0.19,4.37,2.63,0.15,3.34
1.71,176.4,302.1,0.16,0.25,5.39,3.83,0.19,3.34
1.21,468.5,563.9,0.38,0.4,5.12,4.16,0.27,3.34
1.26,0,0,0.22,0.37,4.32,3.12,0.26,3.34
1.49,339.57,506.65,0.43,0.29,5.28,3.96,0.22,3.34
1.2,866.6,1043.66,0.53,0.44,5.93,4.86,0.27,3.34
1.78,0,0,0.19,0.11,2.12,1.3,0.18,3.34
1.15,695.58,802.89,0.55,0.48,4.35,3.81,0.28,3.34
1.14,267.78,306.38,0.47,0.41,4.49,4.03,0.28,3.34
2.15,0,0,0.17,0.18,3.93,2.79,0.15,3.33
1.84,0,0,0.23,0.24,4.29,3.37,0.18,3.33
1.45,0,0,0.45,0.31,5.3,3.23,0.22,3.33
1.55,238.2,369.9,0.25,0.29,6.12,5.68,0.21,3.33
2.27,0,0,0.07,0.18,3.48,2.66,0.15,3.33
1.2,464.5,559.5,0.38,0.4,5.12,4.16,0.27,3.33
1.49,315.18,468.83,0.44,0.3,5.18,4.14,0.22,3.33
1.13,227.33,257.51,0.48,0.42,5.52,4.94,0.29,3.33
1.2,464.69,555.59,0.47,0.39,5.14,4.21,0.27,3.33
1.2,0,0,0.51,0.43,5.37,2.2,0.27,3.33
1.08,536.14,581.01,0.48,0.44,6.29,5.04,0.3,3.33
1.37,492.86,673.04,0.48,0.35,5.53,4.18,0.24,3.33
1.51,0,0,0.34,0.32,5.04,3.43,0.21,3.32
1.84,0,0,0.24,0.22,5.23,3.41,0.18,3.32
1.53,409.6,626.1,0.35,0.29,5.88,5.25,0.21,3.32
1.99,119.2,237.3,0.18,0.18,5.11,4.19,0.16,3.32
1.87,248.6,463.9,0.28,0.25,4.71,3.94,0.17,3.32
1.23,436.7,528.2,0.36,0.39,5.01,4.26,0.26,3.32
1.03,836.97,859.67,0.52,0.51,5.73,4.65,0.31,3.32
1.39,0,0,0.5,0.36,4.91,2.39,0.23,3.32
2.01,274.5,553,0.4,0.2,4.57,4.11,0.16,3.32
1.65,306.7,506.93,0.43,0.26,5.37,4.36,0.2,3.32
1.48,0,0,0.32,0.31,5.16,3.23,0.22,3.31
1.08,0,0,0.26,0.45,4.77,2.78,0.3,3.31
1.52,0,0,0.43,0.32,4.36,3.28,0.21,3.31
1.52,423.3,643.5,0.41,0.31,4.65,4.05,0.21,3.31
1.55,0,0,0.19,0.29,3.12,2.65,0.21,3.31
1.24,651.94,809.69,0.48,0.38,5.31,5.07,0.26,3.31
1.31,193.81,254.42,0.46,0.35,4.58,3.96,0.25,3.31
1.52,0,0,0.49,0.32,4.42,3.67,0.21,3.31
1.3,640.27,829.63,0.5,0.39,5.49,4.25,0.25,3.31
1.24,513.26,636.37,0.48,0.39,5.27,3.84,0.26,3.31
2.18,0,0,0.23,0.2,4.34,2.6,0.15,3.3
0.94,1519.1,1434.5,0.7,0.67,7.41,7.01,0.33,3.3
1.42,0,0,0.28,0.32,5.93,3.7,0.23,3.3
1.44,215.15,310.55,0.44,0.3,4.21,3.74,0.22,3.3
1.4,529.42,743.37,0.48,0.34,5.39,4.66,0.23,3.3
1.26,629.86,792.45,0.5,0.4,4.95,3.82,0.25,3.3
1.27,452.18,572.03,0.49,0.39,4.93,3.99,0.25,3.3
1.47,0,0,0.42,0.28,5.21,1.79,0.22,3.3
1.15,1233.2,1382.91,0.51,0.45,7.12,6.91,0.27,3.3
1.65,0,0,0.39,0.3,4.79,2.73,0.19,3.29
2.14,0,0,0.04,0.16,3.05,2.43,0.15,3.29
1.43,265,377.9,0.26,0.34,4.91,4.23,0.23,3.29
1.67,0,0,0.39,0.3,4.72,2.48,0.19,3.29
1.32,553.7,729.7,0.34,0.37,5.76,4.41,0.24,3.29
1.37,570.5,780.6,0.32,0.33,5.81,5.5,0.23,3.29
1.17,724,848.52,0.54,0.46,5.43,4.46,0.27,3.29
1.14,375.64,426.36,0.49,0.43,5.15,4.7,0.28,3.29
1.77,228.42,404.19,0.45,0.25,4.76,3.83,0.18,3.29
1.32,246.66,326.71,0.47,0.35,4.55,3.75,0.24,3.29
1.34,0,0,0.45,0.34,3.24,1.99,0.24,3.29
1.02,636.81,652.29,0.5,0.49,6,4.19,0.31,3.29
1.2,436.94,525.44,0.48,0.4,5.12,3.77,0.26,3.29
1.61,344.21,555.29,0.45,0.28,5.42,4.67,0.2,3.29
1.81,320.9,579.4,0.24,0.25,7.27,4.31,0.18,3.28
1.06,819.1,868.6,0.5,0.5,4.68,3.98,0.29,3.28
2.19,0,0,0.12,0.2,3.34,2.85,0.15,3.28
1.1,523.06,577.15,0.56,0.51,5.8,4.01,0.28,3.28
1.3,0,0,0.46,0.36,4.41,3.1,0.25,3.28
1.42,264.8,375.81,0.49,0.34,4.92,3.89,0.22,3.28
1.22,0,0,0.56,0.46,4.48,3.54,0.26,3.28
1.43,565.3,807,0.33,0.35,4.95,4.06,0.22,3.27
2,0,0,0.32,0.22,7.44,2.81,0.16,3.27
1.49,0,0,0.19,0.28,3.78,3.23,0.22,3.27
1.27,487.8,618.5,0.44,0.42,5.04,3.82,0.25,3.27
1.26,333.9,420.8,0.24,0.34,4.94,4.66,0.25,3.27
1.26,0,0,0.43,0.34,5.36,3.39,0.25,3.27
1.21,405.3,496.8,0.39,0.4,4.94,4.03,0.26,3.27
1.25,0,0,0.48,0.38,5.46,2.6,0.25,3.27
1.16,114.51,132.51,0.43,0.38,4.91,3.91,0.28,3.27
1.64,199.23,327.22,0.4,0.24,5.33,4.84,0.2,3.27
1.03,943.67,967.61,0.55,0.54,5.29,4.39,0.3,3.27
1.59,335,531.04,0.45,0.28,7.43,5.79,0.2,3.27
1.59,0,0,0.09,0.26,2.98,2.72,0.2,3.26
1.28,0,0,0.32,0.39,4.52,3.34,0.25,3.26
1.21,433.9,524.5,0.38,0.4,5.01,4.26,0.26,3.26
2.2,0,0,0.12,0.2,3.32,2.84,0.15,3.26
1.31,0,0,0.42,0.41,4.62,3.69,0.24,3.26
1.35,525.64,708.14,0.47,0.35,5.73,5.08,0.24,3.26
1.41,0,0,0.46,0.33,4.07,3.36,0.23,3.26
1.45,0,0,0.5,0.34,4.1,3.48,0.22,3.25
1.42,0,0,0.27,0.3,4.38,3.14,0.22,3.25
1.73,0,0,0.24,0.24,5.26,3.42,0.18,3.25
1.35,433.6,583.8,0.34,0.36,5.14,3.8,0.23,3.25
1.51,0,0,0.16,0.26,3.74,2.79,0.21,3.25
1.18,700.34,823.92,0.5,0.42,7.83,6.38,0.27,3.25
0.99,1025.35,1019.99,0.53,0.54,5.21,4.33,0.31,3.25
1.18,682.73,805.04,0.49,0.42,5.32,4.89,0.27,3.25
1.26,0,0,0.19,0.36,5.11,2.92,0.25,3.24
1.92,207.6,399.3,0.33,0.25,4.33,3.79,0.17,3.24
1.45,0,0,0.32,0.31,5.17,3.26,0.22,3.24
1.49,390.6,581.6,0.34,0.33,5.09,4.25,0.21,3.24
1.2,457.1,552,0.38,0.4,5.11,4.14,0.26,3.24
1.79,303.6,542.5,0.31,0.28,4.85,3.94,0.18,3.24
1.41,0,0,0.28,0.32,4.81,3.65,0.22,3.24
1.21,409.39,494.08,0.52,0.43,4.67,3.77,0.26,3.24
1.23,521.59,640.65,0.5,0.41,5.3,3.77,0.25,3.24
1.33,705.57,936.06,0.51,0.39,4.92,3.97,0.24,3.24
1.31,225.13,294,0.42,0.32,5,3.94,0.24,3.24
1.48,0,0,0.51,0.34,4.06,2.22,0.21,3.24
1.52,284.18,433.05,0.4,0.26,5.42,4.82,0.21,3.24
1.23,403.24,497.23,0.49,0.4,6.13,3.89,0.25,3.24
1.89,219.9,415.2,0.33,0.26,4.34,3.84,0.17,3.23
1.35,0,0,0.27,0.34,5.06,3.27,0.23,3.23
1.39,452.8,627.3,0.44,0.37,4.82,3.73,0.22,3.23
1.55,250,386.9,0.25,0.29,6.09,5.64,0.2,3.23
1.46,0,0,0.29,0.29,3.82,3.45,0.21,3.23
1.45,0,0,0.32,0.33,4.67,3.47,0.22,3.23
1.22,508.4,621.4,0.38,0.39,5.4,3.79,0.26,3.23
1.23,485.3,594.73,0.58,0.47,4.55,3.82,0.25,3.23
1.53,360.87,552.64,0.53,0.34,5.59,4.18,0.21,3.23
1.24,489.9,608.7,0.41,0.42,5.82,3.98,0.25,3.22
1.33,0,0,0.28,0.32,3.99,2.96,0.24,3.22
1.6,93.1,149.3,0.24,0.28,4.64,3.9,0.2,3.22
1.7,0,0,0.32,0.28,4.22,3,0.18,3.22
1.09,627.61,682.15,0.53,0.49,5.12,3.9,0.28,3.22
1.16,519.25,600.04,0.5,0.43,5.72,4.29,0.27,3.22
1.44,442.01,635.58,0.48,0.33,5.64,4.39,0.22,3.22
1.41,293.7,414.2,0.17,0.34,6.56,3.92,0.22,3.21
1.2,0,0,0.33,0.38,4.8,2.59,0.26,3.21
1.52,697.1,1060.3,0.42,0.3,4.94,4.6,0.2,3.21
1.21,439.8,533,0.28,0.39,6.01,4.05,0.26,3.21
1.55,0,0,0.25,0.3,4.58,3.24,0.2,3.21
1.47,0,0,0.14,0.29,4.22,2.63,0.21,3.21
1.37,378.69,519.6,0.45,0.32,4.62,4.02,0.23,3.21
1.05,406.35,425.71,0.53,0.51,4.99,4.12,0.3,3.21
1.37,135.82,185.71,0.44,0.32,4.82,3.76,0.23,3.21
1.74,275.39,480.01,0.45,0.26,4.8,3.75,0.18,3.21
3.4,0,0,0.44,0.13,4.7,2.48,0.09,3.21
1.67,0,0,0.42,0.25,4.23,1.96,0.19,3.21
1.55,343.16,531.31,0.46,0.3,7.46,5.78,0.2,3.21
1.39,90.71,126.09,0.41,0.29,4.25,3.72,0.23,3.21
1.63,0,0,0.21,0.26,4.79,3.02,0.19,3.2
1.31,0,0,0.26,0.33,5.09,3.05,0.24,3.2
1.18,0,0,0.35,0.44,6.2,3.66,0.26,3.2
2.06,0,0,0.22,0.2,4.17,3.27,0.15,3.2
1.06,0,0,0.42,0.54,4.78,2.9,0.29,3.2
1.21,456.1,549.2,0.38,0.4,5.14,4.15,0.26,3.2
1.26,675.06,847.29,0.57,0.45,4.7,3.85,0.24,3.2
1.15,435.82,499.42,0.48,0.42,5.94,4.75,0.27,3.2
1.14,755.57,857.63,0.56,0.49,4.98,4.2,0.27,3.2
1.24,314.46,391.43,0.45,0.36,4.8,3.76,0.25,3.2
2.35,0,0,0.06,0.16,3.02,2.47,0.13,3.19
1.41,437.5,614.9,0.3,0.36,4.93,3.91,0.22,3.19
1.43,291.2,416.2,0.17,0.34,6.48,4.02,0.22,3.19
1.21,419.5,557.8,0.38,0.4,5.07,4.14,0.25,3.19
1.62,0,0,0.24,0.29,4.69,3.03,0.19,3.19
1.58,0,0,0.21,0.27,4.29,3.47,0.2,3.19
1.16,0,0,0.55,0.47,5.44,2.55,0.26,3.19
1.19,588.24,697.82,0.48,0.4,6.47,5.53,0.26,3.19
1.29,616.41,795.78,0.48,0.37,4.89,4.11,0.24,3.19
1.16,1204.09,1370.2,0.49,0.42,6.67,6.4,0.26,3.19
1.34,581.5,777.5,0.38,0.36,5.53,4.41,0.23,3.18
1.2,591,707.8,0.37,0.4,5.34,3.91,0.26,3.18
1.7,0,0,0.32,0.28,4.17,2.96,0.18,3.18
1.11,630.39,696.61,0.48,0.43,6.06,4.2,0.28,3.18
1.15,502.89,578.55,0.53,0.46,5.94,5.17,0.26,3.18
1.48,359.93,533.49,0.46,0.31,7.54,5.79,0.21,3.18
1.86,0,0,0.15,0.25,3.4,2.99,0.17,3.17
1.21,344.4,417.5,0.4,0.41,5.43,4.21,0.25,3.17
1.69,0,0,0.27,0.26,4.98,2.42,0.18,3.17
1.71,0,0,0.48,0.28,4.18,2.99,0.18,3.17
1.4,0,0,0.47,0.33,4.44,2.9,0.22,3.17
1.86,0,0,0.41,0.22,4.67,1.58,0.17,3.17
1.19,589.94,704.13,0.52,0.43,5.41,4.98,0.25,3.17
1.31,220.06,289.01,0.42,0.32,5.3,4.16,0.24,3.17
1.08,667.23,723.79,0.52,0.48,6.74,5.14,0.28,3.17
2.24,0,0,0.12,0.19,3.28,2.72,0.14,3.16
1.77,0,0,0.06,0.22,3.52,2.59,0.18,3.16
2.01,213.3,427.9,0.35,0.24,4.32,3.92,0.15,3.16
1.88,0,0,0.33,0.26,4.37,3.46,0.16,3.16
1.27,310.29,394.1,0.42,0.33,4.93,4.59,0.24,3.16
1.21,423.01,512.31,0.44,0.36,5.27,4.61,0.25,3.16
1.91,208.9,398.24,0.45,0.24,4.59,3.89,0.16,3.16
1.1,0,0,0.52,0.47,4.76,2.24,0.28,3.16
1.57,198.16,312.08,0.46,0.29,5.55,4.02,0.2,3.16
1.39,0,0,0.52,0.38,5.07,2.66,0.22,3.16
1.51,0,0,0.38,0.25,2.72,1.73,0.21,3.16
1.11,0,0,0.5,0.45,6.64,2.04,0.27,3.16
1.39,0,0,0.21,0.3,4.29,2.41,0.22,3.15
1.63,423.1,689.3,0.36,0.23,6.87,5.35,0.19,3.15
1.82,0,0,0.26,0.24,5.54,2.84,0.17,3.15
1.18,0,0,0.3,0.41,4.98,3.03,0.26,3.15
1.42,413.8,589.3,0.3,0.35,5.1,3.96,0.22,3.15
1.58,281.52,443.49,0.47,0.3,5.22,4.24,0.2,3.15
1.7,0,0,0.46,0.27,5.39,1.91,0.18,3.15
1.16,761.97,882.18,0.49,0.42,6.17,4.49,0.26,3.15
1.29,0,0,0.22,0.32,4.45,3.29,0.24,3.14
1.35,0,0,0.27,0.34,5.16,3.29,0.23,3.14
1.26,0,0,0.34,0.39,5.12,3.69,0.24,3.14
1.78,0,0,0.14,0.23,3.89,2.91,0.17,3.14
1.06,0,0,0.48,0.45,4.26,1.93,0.29,3.14
1.89,0,0,0.31,0.24,4.86,2.85,0.16,3.13
1.42,0,0,0.34,0.34,5.05,3.48,0.21,3.13
1.3,0,0,0.11,0.34,4.03,3.07,0.24,3.13
1.95,0,0,0.21,0.21,4.48,3.46,0.16,3.13
1.15,304.5,350.1,0.28,0.42,4.5,3.95,0.26,3.13
1.2,394.45,474.93,0.47,0.39,6.46,4.9,0.26,3.13
1.32,336.26,444.59,0.45,0.34,5.61,4.57,0.23,3.13
1.05,759.17,797.12,0.53,0.5,5.52,3.85,0.28,3.13
1.31,311.92,408.55,0.49,0.38,4.54,4.09,0.23,3.13
1.23,432.88,531.33,0.46,0.38,4.81,4.2,0.25,3.13
1.52,0,0,0.46,0.3,5.91,1.87,0.2,3.13
1.45,346.35,501.56,0.49,0.33,5.32,4.09,0.21,3.13
1.2,460.1,556.4,0.38,0.4,5.13,4.16,0.25,3.12
1.47,0,0,0.33,0.34,4.45,3.52,0.2,3.12
1.33,498.56,663.25,0.46,0.34,6.83,5.22,0.23,3.12
1.38,379.63,524.14,0.45,0.32,4.86,4.43,0.22,3.12
1.97,443.97,876.33,0.51,0.26,6.41,5.52,0.15,3.12
1.19,0,0,0.51,0.42,4.71,2.87,0.25,3.12
1.79,0,0,0.24,0.23,5.25,3.4,0.17,3.11
1.37,140.3,191.9,0.17,0.32,4.81,3.76,0.22,3.11
1.35,145.06,196.46,0.43,0.32,4.38,4.07,0.22,3.11
1.35,569.6,770.85,0.48,0.36,5.48,4.37,0.22,3.11
1.47,508.4,745.74,0.48,0.33,6.03,4.82,0.21,3.11
1.31,0,0,0.5,0.38,4.88,2.29,0.23,3.11
1.1,0,0,0.53,0.48,4.4,3.27,0.27,3.11
1.41,0,0,0.21,0.33,4.75,3.28,0.22,3.1
1.61,474.63,763.09,0.47,0.29,5,4.18,0.19,3.1
1.4,366.06,511.42,0.45,0.32,4.86,4.45,0.22,3.1
2.15,228.52,490.46,0.42,0.2,4.87,3.79,0.14,3.1
1.35,313.65,423.31,0.52,0.39,5.39,3.91,0.22,3.1
1,0,0,0.5,0.5,4.36,2.03,0.3,3.1
1.09,745.63,812.71,0.48,0.44,4.71,3.92,0.27,3.1
1.89,0,0,0.3,0.24,4.87,2.93,0.16,3.09
1.22,447,544.1,0.37,0.39,5.15,4.22,0.25,3.09
1.3,0,0,0.26,0.38,4.6,3.53,0.23,3.09
2.22,0,0,0.12,0.17,3.28,2.46,0.14,3.09
1.56,172.1,267.6,0.39,0.32,5.03,3.88,0.19,3.09
2.14,0,0,0.31,0.2,5.31,2.63,0.14,3.09
1.33,458.75,609.54,0.5,0.38,5.11,3.99,0.23,3.09
